maybe you've thought about them , too .	也許你認為 ,
all rockets that fly today are fully expendable .	今天 , 今天 , 地球上 ,
and he said , " madam , move your chair . "	他說: 「 愛 , 你走你的眼睛 。 」
and the result is called " the age of amazement . "	結果是 「 老年齡 。 」
so this is the gulf of mexico . . .	所以這就是墨西 。
they should keep your secrets and be loyal .	他們應該保持你的安全 。
that's all it takes to make these microbes live .	這是這些微生物 。
and you may know him , he's actually a tedster .	你可能知道他 , 其實是他 。
in cities , 80 percent of kids go to college .	在城市 , 城市 , 孩子要去做法 。
religion is waning in the united states .	宗教是美國 。
i was like , " i'm going to be a doctor ! "	我喜歡 「 我媽媽媽媽 ! 」
so we are gaining the potential to overcome these problems .	所以我們在這些問題上 , 我們必須解決這些問題 。
we had it painted on top of the cancer three times a week .	我們有三倍的大腦 。
and most people still don't really understand the full picture , right ?	大部分人都不了解 , 對吧 ?
i learned that these dna knot things are not always bad .	我學到這些東西不是壞事 。
you can see a bit of the same thing happening in the business world .	你可以看到同樣的事
and the reason that they have changed is because we now have new information .	原因是因為他們改變了 , 我們現在有新的資訊 。
we get to exercise some ancient drives .	我們要讓一些科技
it truly is a paradoxical situation .	它很容易 。
i thought at the time that this was an intractable condition .	我覺得這時間是不可可避免的 。
i am just i couldn't be more proud of her .	我只是很興奮 。
these women are the mosuo from southwestern china .	這些女性是來自印度的美國 。
with economic opportunity , it can be transformative .	經濟、經濟 , 可以改變 。
we looked at their desire to cooperate .	我們看他們 。
and that's true . but it also goes deeper than that .	這也是非常深深的
you know , i'll do a julia childs here .	你知道 , 我的孩子 。
she had a couple of juvenile misdemeanors .	她有幾年 ,
i mean , there are certainly plenty of them around .	我的意思是 , 有些人 。
back in the old days , people used spreadsheets .	回到老天 , 人們使用電視 。
and most who lived in absolute poverty were asians .	大部分人住在貧窮人 。
there is a world of interesting things inside your dishwasher .	世界上有有趣的東西
we looked over all that we had made , and it was good .	我們看過所有人 , 我們已經做了好 。
and i entered competitions for a long time .	我很高興奮 。
you just need to find one more fact that you didn't know .	你只能找到一個事實
and pretty soon we were seeing sights like this .	很快 , 我們看到這一點 。
but the modern conlangs go further .	但當代代價格 。
if no one else will tell our stories , let's do it .	如果其他故事會告訴我們 , 讓我們做這件事 。
but that's totally another and separate topic .	但事實上 , 另一方面 , 全國 。
we are trying to shoot lasers into the brain .	我們試著把大腦轉換到大腦 。
ok , now , if you want to understand autism: animals .	嗯 , 如果你想要了解動物:
so we literally are all made out of stardust .	所以 , 我們其實是所有星球 。
so that's the problem i want to talk with you about today .	今天我想要談到今天 。
it's the way i got a part of this romance .	這是我一部分的一部分 。
and it's going to take a lot of people to do that .	它要做很多人 。
and i did it in a completely inadvertent way .	我做了一件事情 。
so , flying would actually be more similar to swimming .	所以 , 飛機會變得更複雜 。
in reality , it seems like a piece of silk .	在現實中 , 看起來像是一片 。
isn't that putting the cart before the horse ?	不是在車車上 ?
so in an indirect way , you can see the sun .	所以在微生物中 , 你可以看到太陽 。
narrator: . . . as long as their boat .	克里:
there are still some krill in antarctica .	那裡仍然有一些大型的 。
and here brazil is in the western box .	這裡我們在西哥哥哥 。
none of them are close to where the chimps are .	不僅僅僅在哪裡 。
and we're seeing that already with , say , phones .	我們發現 , 我們已經說 , 電話 。
we were in france , in les houches .	我們很幸運 。
it also means tomorrow , after a day and a night .	它也意味著 , 一天 , 一天 , 一天 。
look at some of the things that are on it , that it says .	看看一些事情是 , 說 , 說 。
that's a decision that you have to make , a personal thing .	這是一個決定 。
you can look at the interaction between how i treat my als .	你可以看到我的互互互互互互動 。
four billion live in growing but fragile economies .	四億人口成長
i mean , it was exotic that my father was going there .	意思是 , 我父親的父親 。
who is farming ? that's what i was wondering .	誰 ? 我知道嗎 ?
we hate this mortar , to stand hours and hours .	我們很喜歡這小時 , 每天都站起來 。
we've separated the males from the females .	我們從阿拉伯伯伯伯伯伯特特特 。
every one of us has something that we want to hide from somebody .	每個人都想過 , 我們想要從人身上 。
but something happened that made me realize that reality may not be reality .	但有些事情發生了 , 對我來說 , 現實可能是現實 。
all my bad habits have got to , got to go .	我所有的壞事都沒錯 。
how can we make the harmful organisms more mild ?	我們如何製造更多的生物 ?
51% wanted to turn his or her life into a story .	5% , 想要把自己變成一個故事 。
it lets the brain know that feedback is actually coming .	來看看大腦的大腦 , 實際上是來來來來 。
people no longer feel free to act on their best judgment .	人們感到安全 。
every day he looks into the same sets of eyes around him .	每一天 , 他看著他的眼睛 。
or , even more powerful in film , morgan freeman .	或者 , 甚至更強的影片 , 自由 。
well , we've sent spacecraft to all three planets .	好 , 我們把地球送到地球 。
i kind of erased everything in my brain to follow that .	我在腦中 , 我腦裡的腦袋 。
gk: do you know if it's a boy or girl ?	克:如果你知道嗎 ?
so the muscle contracts , and nothing happens .	突然 , 突然 , 沒錯 。
i have a big impact on the planet to travel here by plane .	我有大地球的影響 。
millions have lived , and global health has been transformed .	數百萬人住在全球、健康 。
but when i saw them playing soccer that was amazing .	但當我看到他們玩的遊戲 。
more than your killer katrina danziger .	比你殺人殺了 。
because the risk , the high probability of climate change is real .	因為氣候改變氣候改變氣候變化 。
sw: yeah . she would get really , really excited .	克:謝謝 , 她真的很興奮 。
we put barriers between them reconnecting .	我們把它們連結在一起 。
think back to your most recent job interview .	想想你最初的工作 。
an oversimplification of american educational history .	美國的教育 。
that's my answer to the overpopulation question .	這是我的問題 。
i didn't ever feel like i was in danger .	我不喜歡我 。
my relationship with god it was not love at first sight .	我的關係 , 我不愛上帝 。
even justin bieber fans are represented here .	甚至在阿拉拉拉拉拉 。
so here you see a familiar sight .	這裡 , 你看到的是很棒的 。
and if you ask them , people tell you they want two things .	如果你問他們 , 人們 , 告訴他們 。
so i was hiding in the shed , like that .	所以 , 我喜歡的 , 像她 。
clearly i have a german mother somewhere .	顯然 , 我有一些母親 。
like , i think you're missing the point here .	像我認為這點 。
it happens in systematically degraded work environments .	它發生在環境中發生了 。
stereotypes can also go awry .	克里斯也能去了 。
you'll hear this in so many contexts .	你聽過很多人 。
or acquiring their native language abilities .	或者 , 他們需要一個語言 。
there's something missing from these studies .	有些事情是從這些研究 。
we don't need to teach it to become another cell type .	我們不需要老師 。
your feelings ! your feelings are screwing you !	你感覺 !
on the one hand , i really liked ingolf .	手上 , 我很喜歡 。
and governments have not been able to provide clean water .	政府也沒有幫助水 。
and this one , this one goes around in a human lifetime .	這裡 , 其中一個生命 。
