maybe you've thought about them , too .	也許你也想過他們 , 也是 。
but we know that it's just not new .	但我們知道 , 這不僅是新的 。
the result of that was pretty dramatic .	結果是非常戲劇的結果 。
second man: it's driving itself .	第二個男人:它是自動駕駛自己 。
they had completely different number systems as well .	他們有完全不同的數字系統 。
and made the beams going around the house .	製造了房子 。
one of them was this grandmother .	其中一個是祖母 。
surely , several questions arose .	當然 , 幾個問題是 , 多數的問題 。
live at ted , y'all .	活在ted , ya , ya 。
clearly we don't have 10 planets .	很顯然 , 我們沒有十個行星 。
voting gives me a voice and power .	投票給我一個聲音和權力 。
but the data didn't look like a planet .	但資料並不像一個星球一樣 。
and we stopped trying to save these lives .	我們停止嘗試拯救這些生命 。
but i want you for another purpose .	但我想要你們另一個目的 。
but why is the question always do they love us ?	但 , 為什麼他們總是喜歡我們 ?
i think some people agree with me .	我覺得有些人同意我 。
so all the animals were drawn to the water .	所以 , 所有的動物都畫到水中 。
he hung out with the beatles .	他和蜜蜂一起飢餓 。
now , how do you create compassion ?	現在 , 你如何創造同情心 ?
it's amazing , the power of one word .	很棒的是 , 一個字的力量 。
our humanity is actually defined by technology .	我們的人類其實是由科技所定義的 。
i get hate speech for that .	我很討厭這一點 。
people are looking for recognition .	人們在尋求認知 。
texting has a 100 percent open rate .	簡訊有100%的開放率 。
you create your own reality , and you believe it .	你創造了你自己的現實 , 你相信它 。
a huge scandal for a few weeks .	幾個星期 , 有一個巨大的劇場 。
we internalize ideas from our socialization .	我們從社會化的角度來詮釋我們的社會化 。
and then they asked , " is that right ? "	然後他們問: 「 那對嗎 ? 」
it's a terrible business model .	這是一個很糟糕的商業模式 。
i just have a technology platform . "	我只是一個科技平台 。 」
so we are past our 1 , 000th show .	所以 , 我們已經過去了一萬場演說了 。
hi sweetheart . okay .	嗨 , 嗨 , 嗨 ! 沒錯 。
so that's our general blood work test .	這是我們的一般血液測試 。
now , our classrooms could use change .	現在 , 我們的教室可以使用改變 。
this pattern appears over and over again .	這個模式出現了 , 又一次又一次又一次 。
so each person climbs individually .	所以每個人都爬上個人 。
i said , " you're right . "	我說: 「 你是對的 。 」
we cut roads through the forest .	我們在森林砍掉道路 。
run for your heterosexual lives .	為你選擇性生活奔跑 。
these are news deserts .	這些是新的沙漠 。
voice: we need an ambulance .	聲音:我們需要成人 。
secondly , it breaks down a lot .	第二 , 它會突破很多 。
so , why doesn't it do it ?	所以 , 為什麼不這樣做呢 ?
comedy is very popular .	喜劇很普遍 。
people wrote long and short answers .	人們寫了很長且短的答案 。
and he said to me , " oh no .	他對我說: 「 喔 , 沒 。 」
how early can a rock performance begin ?	早期的表演如何開始 ?
and those young people become older people .	那些年輕人變成年輕人 。
but for us , the rain is good .	但對於我們來說 , 雨林很棒 。
this is the word that it talks with .	這是這個字 , 與它交談的字 。
she became the one she was waiting for .	她變成了她在等待的一個人 。
this easily might not have been .	很簡單地 , 這可能不是 。
it seems mad to talk about nothing .	這似乎很奇怪 。
it's so much fun to drive . "	很有趣地駕駛 。 」
strike three is menopause .	克里斯三個是男子 。
now all your different departments .	現在 , 你所有的不同的公寓 。
on the right , there is a coral .	右邊是珊瑚 。
a mania for learning english .	對於學習英語來說 , 愛鸚斯坦 。
and it was a very emotional moment .	這是非常情緒的時刻 。
about half a cent a day to run .	大約有一半的時間去跑 。
it was , really , a wonderful experience .	這真的是很棒的經驗 。
we have our common sense and our common experience .	我們有共同的感受和共同體驗 。
when did neighbors become friends ?	當鄰居變成朋友 ?
that's me getting mica .	這是我微笑的 。
and he felt like he had let her down .	他感覺就像他把她放下去 。
other organizations send volunteers .	其他組織將志工送給志工 。
how do you know it when you find it ?	當你發現它時 , 你怎麼知道 ?
believe me , i think of that , too .	相信我 , 我也想過這一點 。
or as our friend here would say . . .	或者 , 身為我們的朋友會說 。
here's their jam aisle .	這是他們的日本 。
ck: yes , that's right .	克里斯:是的 , 這是對的 。
this is really destructive .	這真的是毀滅的 。
that's david letterman .	這是丹佛文字 。
this is why i am here today with you .	這就是為什麼我今天跟你們一起來這裡 。
do you know any artist that does that ?	你知道嗎 ? 任何藝術家都知道嗎 ?
the war against terror , yes .	戰爭對恐怖攻擊恐怖攻擊恐怖 , 是的 。
it can feel like the end of the world .	感覺就像世界末端一樣 。
" ma , have you no shame ?	「 媽 , 你沒有羞恥嗎 ?
it's bursting with life .	它是與生命一起繁榮的 。
they vary in seriousness .	他們在嚴肅生活中很脆弱 。
but then the next moment i could hear it .	但下一刻我能聽見它 。
i said , " i have never seen it .	我說: 「 我從未見過它 。
so yes , civility pays .	所以 , 是的 , 公民付錢 。
so how do you make the rare common ?	所以 , 你要如何做種族群呢 ?
and they're learning to become like us .	他們學習變成像我們一樣 。
you have to have more things wrong than right .	你必須有更多的錯誤 。
i have two kids under the age of five .	我有兩個孩子在五歲時就有兩個孩子 。
i wrote a long paper on this .	我寫了一篇很長的文章 。
we want them to be free to do that .	我們希望他們能自由去做這件事 。
and here , children don't live longer .	這裡 , 孩子們不再活得更久 。
and color in the owl for me .	對於我來說 , 顏色的顏色在我身上 。
i'll meet you at owl .	我會見到你們在雪上 。
we had some of them this morning .	我們早上有一些早晨 。
how many people here are lefthanded ?	這裡有多少人是左撇子 ?
ca: that is a big vision .	克里斯:這是一個很大的視覺 。
reality is so complex , we need to move away from dogma .	現實是很複雜的 , 我們必須從doma走出去 。
get yourself a fat reward . life's good . "	把自己自己轉向 , 人生很好 。 」
if your candidate loses , they get none .	如果你的援助損失 , 牠們沒有 。
to which i would say , " good luck with that . "	為了說: 「 祝福 。 」
could we have these conversations between kids and adults ?	我們能對孩子和成人之間的對話嗎 ?
but in my case , the drugs only made things worse .	但在我的例子中 , 藥物只能讓事情變得更糟 。
and the nano team average age was just 27 years .	奈米團隊平均年齡只有27歲 。
but if it happens too much , it can actually make me sick .	但如果它太大了 , 它真的可以讓我坐下來 。
and like all such stories , this is not a story just of technology .	像這樣的故事一樣 , 這不是科技的故事 。
he ran an ngo in vila cruzeiro .	他在維羅州的阿拉伯國家 。
and that's taking us to mcmurdo .	而這就是我們去mccurururur 。
and apparently it smells like bacon .	很顯然 , 像巴西一樣的氣味 。
so i think it was helpful for me to be an engineer .	所以我認為這對我來說是很有幫助的 。
to stop shutting down and to start opening our minds .	停止停止移動 , 開始開放我們的腦袋 。
that's no longer the province of science fiction .	這不再是科學檔案的建議 。
one friend said , " you really messed with me . "	一位朋友說: 「 你真的跟我說了 。 」
i'm thinking of wael ghonim , though .	不過我在想波爾·蓋爾·蓋爾 , 其實我在想 。
these neurons are important for learning and selfawareness .	這些神經元對學習和自我意識很重要 。
and we're a pretty small staff , which is me .	我們是個很小的工作 , 那是我 。
i said , " you could've gotten me fired . "	我說: 「 你不能讓我吃火了 。 」
so that's a way to get basic services scaled up .	所以 , 這是一種方法讓基本服務大規模的服務大規模 。
all rockets that fly today are fully expendable .	現今飛行的火箭都很昂貴 。
and he said , " madam , move your chair . "	他說: 「 馬達 , 搬你的椅子 。 」
and the result is called " the age of amazement . "	結果是 「 亞馬遜時代 」 。
so this is the gulf of mexico . . .	這是墨西哥灣的花園 。
they should keep your secrets and be loyal .	他們應該保持你的秘密和孤獨 。
that's all it takes to make these microbes live .	這一切都需要讓微生物活下來 。
and you may know him , he's actually a tedster .	你可能知道他 , 他其實是ted 。
in cities , 80 percent of kids go to college .	在城市 , 80%的孩子去大學 。
religion is waning in the united states .	宗教在美國正在寫下美國 。
i was like , " i'm going to be a doctor ! "	我說: 「 我要成為醫生 ! 」
so we are gaining the potential to overcome these problems .	所以我們在收集這些問題的潛力 , 來解決這些問題 。
we had it painted on top of the cancer three times a week .	我們在癌症上畫了三次 。
