maybe you've thought about them , too .	或許你認為 , 太多了 。
and then they asked , " is that right ? "	然後他們問: 「 那對嗎 ? 」
it's a terrible business model .	這是一個不可能的商業模式 。
i just have a technology platform . "	我只是有科技塑膠 。 」
so we are past our 1 , 000th show .	我們過去是過去1千名的展示 。
hi sweetheart . okay .	嗨 , 好吧 。
so that's our general blood work test .	這就是我們的珊瑚的血管 。
now , our classrooms could use change .	我們的教室可以改變 。
this pattern appears over and over again .	這模式會再次複製了 。
so each person climbs individually .	每個人都很聰明 。
i said , " you're right . "	我說: 「 你對 。 」
we cut roads through the forest .	我們把森林放在森林 。
run for your heterosexual lives .	為了你選擇性生活 。
these are news deserts .	這些都是新的定義 。
voice: we need an ambulance .	聲音:我們需要一個人 。
secondly , it breaks down a lot .	第二 , 它破壞了很多 。
so , why doesn't it do it ?	那麼 , 為什麼不做呢 ?
comedy is very popular .	首先是非常常見的 。
people wrote long and short answers .	人們寫出長期、短暫的答案 。
and he said to me , " oh no .	他對我說: 「 噢 ! 」
how early can a rock performance begin ?	早期的表演是如何開始 ?
and those young people become older people .	那些年輕人成為年輕人 。
but for us , the rain is good .	但對於我們來說 , 種族是好的 。
this is the word that it talks with .	這句話是與它談論的詞 。
she became the one she was waiting for .	她在等待她是等待 。
this easily might not have been .	這很容易 , 可能不存在 。
it seems mad to talk about nothing .	數學似乎數學似乎沒有關係 。
it's so much fun to drive . "	很有趣的是: 「 汽車 。 」
strike three is menopause .	克里斯三是男子 。
now all your different departments .	所有你的不同的公寓 。
on the right , there is a coral .	右邊 , 有一個珊瑚 。
a mania for learning english .	一位在學習英語學習英語 。
and it was a very emotional moment .	它是非常情緒的時刻 。
about half a cent a day to run .	大約一半一半半半的時間 。
it was , really , a wonderful experience .	真是 , 很棒的經驗 。
we have our common sense and our common experience .	我們有共同的感受和共同經驗 。
when did neighbors become friends ?	當鄰居變成朋友 , 變成朋友 ?
that's me getting mica .	對我來說 , 我得到了笑 。
and he felt like he had let her down .	他覺得他有點像她下下去 。
other organizations send volunteers .	其他組織送給工具 。
how do you know it when you find it ?	你怎麼知道 , 當你找到它嗎 ?
believe me , i think of that , too .	相信我 , 我認為 , 太太多了 。
or as our friend here would say . . .	或者 , 我們的朋友會說 。
here's their jam aisle .	這是他們的日子 。
ck: yes , that's right .	克:是的 , 是的 。
this is really destructive .	這真的很讓人沮喪 。
that's david letterman .	這位女生存存活了 。
this is why i am here today with you .	這是為什麼我今天和各位分享的 。
do you know any artist that does that ?	你知道任何藝術家的藝術家是什麼 ?
the war against terror , yes .	戰爭的戰爭 , 是的 。
it can feel like the end of the world .	它可以感覺到世界的終點 。
" ma , have you no shame ?	「 數學嗎 ? 你沒有羞辱嗎 ?
it's bursting with life .	生活在生活中 。
they vary in seriousness .	牠們在意識中 , 牠們是意識的 。
but then the next moment i could hear it .	但接下來我能聽到它 。
i said , " i have never seen it .	我說: 「 我從來沒有看過 。
so yes , civility pays .	是的 , 公民付錢 。
so how do you make the rare common ?	所以 , 你怎麼做 ?
and they're learning to become like us .	他們學會變成像我們一樣 。
you have to have more things wrong than right .	你必須有更多的錯 。
i have two kids under the age of five .	我有兩歲的小孩 。
i wrote a long paper on this .	我寫了一段長期紙 。
we want them to be free to do that .	我們希望他們能自由做這件事 。
and here , children don't live longer .	這裡 , 孩子不再活下來 。
and color in the owl for me .	顏色的顏色 。
i'll meet you at owl .	我會遇到你身邊 。
we had some of them this morning .	我們有一些蚊子 。
how many people here are lefthanded ?	這裡有多少人在左邊 ?
ca: that is a big vision .	克:這是一個巨大的視覺 。
reality is so complex , we need to move away from dogma .	現實是複雜的 , 我們必須從何處移動 。
get yourself a fat reward . life's good . "	自己自閉症 。 "
if your candidate loses , they get none .	假設你會殺掉 , 他們就會得到了 。
to which i would say , " good luck with that . "	我會說: 「 好吧 ! 」
could we have these conversations between kids and adults ?	我們可以有這些孩子之間的對話 ?
but in my case , the drugs only made things worse .	但在我的情況中 , 藥物只能做些事 。
and the nano team average age was just 27 years .	奈米團隊的團隊只有27年 。
but if it happens too much , it can actually make me sick .	但如果它發生太多 , 它可以讓我妹妹 。
and like all such stories , this is not a story just of technology .	像這樣的故事 , 這不是科技的故事 。
he ran an ngo in vila cruzeiro .	他在伊拉拉拉的阿拉伯州 。
and that's taking us to mcmurdo .	而這就是我們把我們帶到海裡 。
and apparently it smells like bacon .	顯然 , 它會像氣球一樣 。
so i think it was helpful for me to be an engineer .	我覺得它很有幫助我成為工程師 。
to stop shutting down and to start opening our minds .	停止停下來 , 開始打開我們的心臟 。
that's no longer the province of science fiction .	這不是科學的證據 。
one friend said , " you really messed with me . "	一位朋友說: 「 你對我 。 」
i'm thinking of wael ghonim , though .	我很想 , 海豚的思想 。
these neurons are important for learning and selfawareness .	這些神經元非常重要 , 自動學習和自我意識 。
and we're a pretty small staff , which is me .	我們是非常小的咖啡 , 這是我 。
i said , " you could've gotten me fired . "	我說: 「 你不能把我吃掉 。 」
so that's a way to get basic services scaled up .	這是一個方法可以得到基本的服務 。
all rockets that fly today are fully expendable .	今日 , 飛行的飛行是完全完整的 。
and he said , " madam , move your chair . "	他說: 「 數學 , 移動你的椅子 。 」
and the result is called " the age of amazement . "	結果是 「 零 」 的年齡 。
so this is the gulf of mexico . . .	這是墨西哥的墨西哥 。
they should keep your secrets and be loyal .	他們應該保持你的秘密 。
that's all it takes to make these microbes live .	這一切都需要製造這些微生物 。
and you may know him , he's actually a tedster .	你可能知道他 , 他其實是個ted 。
in cities , 80 percent of kids go to college .	在城市中 , 80%的孩子去大學 。
religion is waning in the united states .	宗教在美國 。
i was like , " i'm going to be a doctor ! "	我喜歡: 「 我要成為醫生 ! 」
so we are gaining the potential to overcome these problems .	所以 , 我們有潛力的潛力 。
we had it painted on top of the cancer three times a week .	我們有三週的時間疼痛 。
and most people still don't really understand the full picture , right ?	大多數人仍然不了解完整的照片 , 對吧 ?
i learned that these dna knot things are not always bad .	我學到這些dna不是壞事 。
you can see a bit of the same thing happening in the business world .	你可以看到一個商業發生的事 。
and the reason that they have changed is because we now have new information .	原因是 , 他們改變了 , 因為我們現在有新資訊 。
we get to exercise some ancient drives .	我們得探索一些科學家 。
it truly is a paradoxical situation .	事實是 , 一種矛盾的情況 。
i thought at the time that this was an intractable condition .	我當時認為這是個傳統的情況 。
i am just i couldn't be more proud of her .	我只是不僅是她 。
these women are the mosuo from southwestern china .	這些婦女是南韓 。
with economic opportunity , it can be transformative .	經濟的機會 , 它可以改變 。
we looked at their desire to cooperate .	我們看著他們的定義 。
and that's true . but it also goes deeper than that .	事實是 , 但它也更深入了 。
you know , i'll do a julia childs here .	各位知道 , 我現在要做一個判斷孩子 。
she had a couple of juvenile misdemeanors .	她有幾十五歲的婚姻 。
i mean , there are certainly plenty of them around .	我的意思是 , 有些人在周圍 。
back in the old days , people used spreadsheets .	回到舊金山 , 人們使用的速度 。
and most who lived in absolute poverty were asians .	大多數人住在絕對的貧窮 。
there is a world of interesting things inside your dishwasher .	有趣的是 , 在你的距離中 , 裡面有一個有趣的東西 。
we looked over all that we had made , and it was good .	我們看過所有我們已經完成了 , 很棒 。
and i entered competitions for a long time .	我花了長期的時間 。
