maybe you've thought about them , too .	也許你也想過他們 , 也是這樣 。
you create your own reality , and you believe it .	你創造自己的現實 , 你相信它 。
a huge scandal for a few weeks .	幾個星期來說 , 有一個很大的螢幕 。
we internalize ideas from our socialization .	我們從我們的社會化的角度來看 。
and then they asked , " is that right ? "	然後他們問: 「 那對嗎 ? 」
it's a terrible business model .	這是個很糟糕的商業模式 。
i just have a technology platform . "	我只是有科技平台 。 」
so we are past our 1 , 000th show .	所以 , 我們已經過去了一萬一萬個節目 。
hi sweetheart . okay .	嗨 , 嗨 。
so that's our general blood work test .	這就是我們的基因血管測試 。
now , our classrooms could use change .	現在 , 我們的課堂可以用改變 。
this pattern appears over and over again .	這個模式出現了 , 又一次又一次 。
so each person climbs individually .	每個人都爬起來 。
i said , " you're right . "	我說: 「 你是對的 。 」
we cut roads through the forest .	我們穿過森林 。
run for your heterosexual lives .	跑你的直覺生活 。
these are news deserts .	這些是新偵測器 。
voice: we need an ambulance .	聲音:我們需要一個監獄 。
secondly , it breaks down a lot .	第二 , 它突破了很多 。
so , why doesn't it do it ?	所以 , 為什麼它不會這樣做 ?
comedy is very popular .	喜劇是非常正常的 。
people wrote long and short answers .	人們寫得很長、短暫的答案 。
and he said to me , " oh no .	他對我說: 「 喔 , 喔 !
how early can a rock performance begin ?	早期表演如何開始 ?
and those young people become older people .	那些年輕人變成老人 。
but for us , the rain is good .	但對我們來說 , 雨林是好事 。
this is the word that it talks with .	這是這個詞 , 它的意思 。
she became the one she was waiting for .	她變成了她等待的 ,
this easily might not have been .	這可能不是很容易 。
it seems mad to talk about nothing .	這似乎很奇怪 。
it's so much fun to drive . "	很有趣 , 駕駛 。 」
strike three is menopause .	三條是男生 。
now all your different departments .	現在 , 你所有的不同的定位 。
on the right , there is a coral .	在右邊 , 有一個珊瑚 。
a mania for learning english .	學習英語 。
and it was a very emotional moment .	這是個非常情緒的時刻 。
about half a cent a day to run .	有一半的一天 , 去跑 。
it was , really , a wonderful experience .	這真的是很棒的經驗 。
we have our common sense and our common experience .	我們有共同點和共同經驗 。
when did neighbors become friends ?	當鄰居成為朋友嗎 ?
that's me getting mica .	這是我收到的 。
and he felt like he had let her down .	他覺得他很喜歡他讓她坐下來 。
other organizations send volunteers .	其他組織送志工 。
how do you know it when you find it ?	當你找到它時 , 你會怎麼知道 ?
believe me , i think of that , too .	相信我 , 我想 , 這也是如此 。
or as our friend here would say . . .	或者 , 我們朋友們會說 。
here's their jam aisle .	這是他們的日本 。
ck: yes , that's right .	克:是的 , 這是對的 。
this is really destructive .	這真是毀滅 。
that's david letterman .	這是達爾曼 。
this is why i am here today with you .	這就是為什麼我今天跟你們談的 。
do you know any artist that does that ?	你知道嗎 ?
the war against terror , yes .	戰爭對恐怖 , 是的 。
it can feel like the end of the world .	它可以感覺到世界末端 。
" ma , have you no shame ?	「 瑪麗 , 你沒有羞恥嗎 ?
it's bursting with life .	它在生存 。
they vary in seriousness .	他們在嚴肅的意識中 。
but then the next moment i could hear it .	但下一刻 , 我可以聽到它 。
i said , " i have never seen it .	我說: 「 我從未見過 。
so yes , civility pays .	所以 , 是的 , 公民支付 。
so how do you make the rare common ?	所以 , 你要怎麼做共同點 ?
and they're learning to become like us .	他們學會變成像我們一樣 。
you have to have more things wrong than right .	你必須有更多問題 。
i have two kids under the age of five .	我有兩個孩子在五歲的下面
i wrote a long paper on this .	我寫了一個很長的紙 。
we want them to be free to do that .	我們希望他們能夠做到 。
and here , children don't live longer .	這裡 , 孩子們不再活了 。
and color in the owl for me .	對於我來說 , 顏色的顏色 。
i'll meet you at owl .	我會和你們見見面 。
we had some of them this morning .	我們早上有一些人 。
how many people here are lefthanded ?	這裡有多少人左手 ?
ca: that is a big vision .	克里斯:這是一個很大的願景 。
reality is so complex , we need to move away from dogma .	現實是如此複雜的 , 我們需要從狗身上移動 。
get yourself a fat reward . life's good . "	把自己打開 , 生活很棒 。 」
if your candidate loses , they get none .	如果你能避免損失 , 他們就沒辦法 。
to which i would say , " good luck with that . "	為了說: 「 好吧 ! 」
could we have these conversations between kids and adults ?	我們是否能在孩童和成人之間有這些對話 ?
but in my case , the drugs only made things worse .	但在我的情況下 , 藥物只能更糟糕 。
and the nano team average age was just 27 years .	而奈米團隊的平均年齡只有27年 。
but if it happens too much , it can actually make me sick .	但如果它太多了 , 它可以讓我坐下來 。
and like all such stories , this is not a story just of technology .	就像所有這些故事一樣 , 這不是科技的故事 。
he ran an ngo in vila cruzeiro .	他在孟加拉的加拉 。
and that's taking us to mcmurdo .	這將我們帶到mmmmmmur 。
and apparently it smells like bacon .	很顯然 , 像銀行一樣 。
so i think it was helpful for me to be an engineer .	所以我覺得這對我來說是很有幫助的 。
to stop shutting down and to start opening our minds .	停下來 , 開始打開我們的心智 。
that's no longer the province of science fiction .	這不再是科學檔案的證明 。
one friend said , " you really messed with me . "	其中一個朋友說: 「 你真的跟我一樣 。 」
i'm thinking of wael ghonim , though .	我心想 , 哇 !
these neurons are important for learning and selfawareness .	這些神經元對學習和自我意識很重要 。
and we're a pretty small staff , which is me .	我們是非常小的壓力 , 這是我 。
i said , " you could've gotten me fired . "	我說: 「 你不能給我火 。 」
so that's a way to get basic services scaled up .	所以 , 這是一個方法讓基本服務大規模的服務 。
all rockets that fly today are fully expendable .	今天的飛機是完全穩定的 。
and he said , " madam , move your chair . "	他說: 「 瑪麗 , 移動你的椅子 。 」
and the result is called " the age of amazement . "	結果是稱為 「 零年代時代 」 。
so this is the gulf of mexico . . .	這是墨西哥灣的花園 。
they should keep your secrets and be loyal .	他們應該保持你的秘密 , 成為倫理 。
that's all it takes to make these microbes live .	這一切都需要讓這些微生物活下來 。
and you may know him , he's actually a tedster .	你們可能知道他 , 他其實是個ted 。
in cities , 80 percent of kids go to college .	在城市中 , 80%的孩子去大學 。
religion is waning in the united states .	宗教在美國 ,
i was like , " i'm going to be a doctor ! "	我說: 「 我要成為醫生 ! 」
so we are gaining the potential to overcome these problems .	所以我們在收集這些問題的潛力 。
we had it painted on top of the cancer three times a week .	我們在癌症的前三次 , 一週就畫了 。
and most people still don't really understand the full picture , right ?	大部分人仍然不知道完整的照片 , 對吧 ?
i learned that these dna knot things are not always bad .	我學到 , 這些dna的dna不總是糟糕 。
you can see a bit of the same thing happening in the business world .	你可以在商業世界裡看到一些類似的事情 。
and the reason that they have changed is because we now have new information .	他們所改變的原因是 , 因為現在我們有新的資訊 。
we get to exercise some ancient drives .	我們得探索一些古老的驅動 。
it truly is a paradoxical situation .	它真的是矛盾的情況 。
i thought at the time that this was an intractable condition .	當時我在想 , 這是一個可思議的條件 。
i am just i couldn't be more proud of her .	我只是這樣做不起 。
these women are the mosuo from southwestern china .	這些婦女來自南極的南極 。
with economic opportunity , it can be transformative .	經濟機會 , 可以改變 。
we looked at their desire to cooperate .	我們觀察他們的慾望 。
and that's true . but it also goes deeper than that .	這真是如此 , 但它也更深入 。
you know , i'll do a julia childs here .	你知道 , 我會做個朱利亞的孩子 。
she had a couple of juvenile misdemeanors .	她有幾位法官犯罪者 。
i mean , there are certainly plenty of them around .	我的意思是 , 牠們的周圍有很大的探險 。
back in the old days , people used spreadsheets .	過去的幾天 , 人們常常常常常常常常常在地上 。
