maybe you've thought about them , too .	也許你也想過 ,
" ma , have you no shame ?	「 你沒有羞辱嗎 ?
it's bursting with life .	它充滿了生命 。
they vary in seriousness .	他們在意識中 。
but then the next moment i could hear it .	但下一刻 , 我可以聽到 。
i said , " i have never seen it .	我說: 「 我從沒看過 。
so yes , civility pays .	所以 , 公民付錢 。
so how do you make the rare common ?	所以 , 你怎麼做 ?
and they're learning to become like us .	他們學習成為像我們一樣 。
you have to have more things wrong than right .	你必須有更多的錯 。
i have two kids under the age of five .	我有兩歲的孩子 。
i wrote a long paper on this .	我寫了一篇漫畫 。
we want them to be free to do that .	我們希望他們自由這麼做 。
and here , children don't live longer .	在這裡 , 孩子不再活 。
and color in the owl for me .	在我身上的顏色 。
i'll meet you at owl .	我會遇到你 。
we had some of them this morning .	我們有一些早晨
how many people here are lefthanded ?	有多少人離開了 ?
ca: that is a big vision .	克:這是一個很大的村莊 。
reality is so complex , we need to move away from dogma .	現實很複雜 , 我們需要從狗身上移動 。
get yourself a fat reward . life's good . "	一生就好了 。 」
if your candidate loses , they get none .	如果你能避免損失 , 他們就不會得到 。
to which i would say , " good luck with that . "	我會說: 「 很好的幸運 」
could we have these conversations between kids and adults ?	我們可以有這些孩子和成人之間的對話嗎 ?
but in my case , the drugs only made things worse .	但在我的情況下 , 藥只會更糟 。
and the nano team average age was just 27 years .	奈米隊伍只有27年 。
but if it happens too much , it can actually make me sick .	但如果發生太多 , 它可以讓我坐下來 。
and like all such stories , this is not a story just of technology .	像所有的故事一樣 , 這不是科技的故事 。
he ran an ngo in vila cruzeiro .	他在伊拉拉伯的阿拉伯 。
and that's taking us to mcmurdo .	而這需要我們來鼓勵 。
and apparently it smells like bacon .	很顯然它會像球一樣 。
so i think it was helpful for me to be an engineer .	所以我覺得這很有幫助我成為工程師
to stop shutting down and to start opening our minds .	停止停止 , 開始開心 。
that's no longer the province of science fiction .	這不是科學的證據 。
one friend said , " you really messed with me . "	一個朋友說: 「 你真的和我 。 」
i'm thinking of wael ghonim , though .	不過我在想 , 哇 !
these neurons are important for learning and selfawareness .	這些神經元很重要 。
and we're a pretty small staff , which is me .	我們是非常小的壓力 。
i said , " you could've gotten me fired . "	我說: 「 你無法消失 。 」
so that's a way to get basic services scaled up .	所以 , 這是一個簡單的服務 。
all rockets that fly today are fully expendable .	今天的飛行都是非常昂貴的
and he said , " madam , move your chair . "	他說: 「 魔鬼 , 搬你的椅子 。 」
and the result is called " the age of amazement . "	結果是 「 0歲 」 。
so this is the gulf of mexico . . .	這是墨西哥 。
they should keep your secrets and be loyal .	他們應該保持你的秘密和失去 。
that's all it takes to make these microbes live .	這一切都需要製造這些微生物 。
and you may know him , he's actually a tedster .	你可能知道他 , 他其實是個ted 。
in cities , 80 percent of kids go to college .	在城市裡 , 有80%的孩子去大學 。
religion is waning in the united states .	宗教正在美國 。
i was like , " i'm going to be a doctor ! "	我說: 「 我要成為醫生 ! 」
so we are gaining the potential to overcome these problems .	所以 , 我們在解決這些問題 。
we had it painted on top of the cancer three times a week .	我們花了三週的時間 。
and most people still don't really understand the full picture , right ?	大部分人都不知道完整的照片 , 對吧 ?
i learned that these dna knot things are not always bad .	我發現這些dna不總是壞 。
you can see a bit of the same thing happening in the business world .	你可以看到在商業上發生的事 。
and the reason that they have changed is because we now have new information .	他們已經改變了因為我們現在有新的資訊
we get to exercise some ancient drives .	我們得到了一些特別的駕駛 。
it truly is a paradoxical situation .	它真的是個矛盾的情況 。
i thought at the time that this was an intractable condition .	當時我認為這是個不可思議的狀況
i am just i couldn't be more proud of her .	我只是說 , 我不能更驕傲 。
these women are the mosuo from southwestern china .	這些女人是來自南極的中國 。
with economic opportunity , it can be transformative .	有經濟機會 , 可以轉變 。
we looked at their desire to cooperate .	我們觀察他們的慾望 。
and that's true . but it also goes deeper than that .	這是真的 。 但它也更深 。
you know , i'll do a julia childs here .	你知道 , 我要做一個跳傘的孩子 。
she had a couple of juvenile misdemeanors .	她有幾分鐘的錯誤 。
i mean , there are certainly plenty of them around .	我的意思是 , 有肯定的 。
back in the old days , people used spreadsheets .	回到老天 , 人們使用蜘蛛 。
and most who lived in absolute poverty were asians .	大部分住在絕對的貧窮 。
there is a world of interesting things inside your dishwasher .	在你的距離裡有趣的東西
we looked over all that we had made , and it was good .	我們看過過很多我們做了 , 很好 。
and i entered competitions for a long time .	我長久以來的競爭 。
you just need to find one more fact that you didn't know .	你只需要找到更多的事實
and pretty soon we were seeing sights like this .	很快地 , 我們看到像這樣 。
but the modern conlangs go further .	但現代的戰爭 。
if no one else will tell our stories , let's do it .	如果沒有人會告訴我們的故事 。
but that's totally another and separate topic .	但這完全是另一種和秘密 。
we are trying to shoot lasers into the brain .	我們試著把腦部放入大腦 。
ok , now , if you want to understand autism: animals .	現在 , 如果你想要了解自閉症 。
so we literally are all made out of stardust .	所以 , 我們幾乎都是星星的 。
so that's the problem i want to talk with you about today .	這就是我今天想要和你們談的問題
it's the way i got a part of this romance .	這是我遇到的一部分 。
and it's going to take a lot of people to do that .	需要很多人去做這件事 。
and i did it in a completely inadvertent way .	我做了一個完全廣泛的方式 。
so , flying would actually be more similar to swimming .	所以 , 飛機其實比較類似游泳 。
in reality , it seems like a piece of silk .	在現實中 , 看起來像是垃圾 。
isn't that putting the cart before the horse ?	不是把車子放在馬桶前 ?
so in an indirect way , you can see the sun .	在鏡子裡 , 你可以看到太陽 。
narrator: . . . as long as their boat .	講者:長久 。
there are still some krill in antarctica .	目前仍有一些肯亞 。
and here brazil is in the western box .	這張圖書館是西方的 。
none of them are close to where the chimps are .	他們沒有接近黑猩的地方 。
and we're seeing that already with , say , phones .	我們已經發現 , 手機 。
we were in france , in les houches .	我們很擅長 , 在洞穴裡 。
it also means tomorrow , after a day and a night .	意思是 , 在一天 , 晚上 。
look at some of the things that are on it , that it says .	看看一些東西 。
that's a decision that you have to make , a personal thing .	這是一個決定 , 你必須做的決定 。
you can look at the interaction between how i treat my als .	你可以看看我如何治療的互動 。
four billion live in growing but fragile economies .	成長了四億個經濟 。
i mean , it was exotic that my father was going there .	我的意思是 , 我的父親會在那裡 。
who is farming ? that's what i was wondering .	誰是嗎 ? 這是我在想的 。
we hate this mortar , to stand hours and hours .	我們討厭這隻老鼠 , 站在幾小時 。
we've separated the males from the females .	我們從女性分離雌蟲 。
every one of us has something that we want to hide from somebody .	每一個人都想從某人身上 。
but something happened that made me realize that reality may not be reality .	但發生了我意識到現實 。
all my bad habits have got to , got to go .	我所有的壞習慣都必須去 。
how can we make the harmful organisms more mild ?	我們如何讓哈佛主義更加快 ?
51% wanted to turn his or her life into a story .	51%想要轉換他的故事 。
it lets the brain know that feedback is actually coming .	它讓大腦知道 , 腫瘤其實是來的 。
