maybe you've thought about them , too .	也許你也想過 。
and it was a very emotional moment .	這是非常情緒的時刻 。
about half a cent a day to run .	一天大約有一半 。
it was , really , a wonderful experience .	這是非常棒的經驗 。
we have our common sense and our common experience .	我們有共同感和共同體驗 。
when did neighbors become friends ?	當鄰居變成朋友嗎 ?
that's me getting mica .	這是我承諾 。
and he felt like he had let her down .	他覺得他放下了 。
other organizations send volunteers .	其他組織發送志工 。
how do you know it when you find it ?	當你找到它時 , 你怎麼知道 ?
believe me , i think of that , too .	我也相信我 ,
or as our friend here would say . . .	或者我們朋友會說 。
here's their jam aisle .	這是他們的爵士 。
ck: yes , that's right .	克:沒錯 。
this is really destructive .	這是真正的毀滅 。
that's david letterman .	這是達文字 。
this is why i am here today with you .	這就是為什麼我今天跟你們一起 。
do you know any artist that does that ?	你知道嗎 ?
the war against terror , yes .	戰爭對恐怖襲擊 。
it can feel like the end of the world .	它可以感覺到世界末端 。
" ma , have you no shame ?	「 男子 , 你沒有羞恥嗎 ?
it's bursting with life .	它在生存 。
they vary in seriousness .	他們在嚴肅生活中 。
but then the next moment i could hear it .	但下一刻我可以聽到 。
i said , " i have never seen it .	我說: 「 我從未見過 。
so yes , civility pays .	是的 , 公民支付 。
so how do you make the rare common ?	所以 , 你要怎麼做 ?
and they're learning to become like us .	他們學習成為我們 。
you have to have more things wrong than right .	你必須有更多錯誤 。
i have two kids under the age of five .	五歲時我有兩個孩子
i wrote a long paper on this .	我寫了很長的紙 。
we want them to be free to do that .	我們希望他們能做到 。
and here , children don't live longer .	這裡 , 孩子不再活著 。
and color in the owl for me .	對我來說是顏色 。
i'll meet you at owl .	我會遇到你們 。
we had some of them this morning .	我們有一些早晨 。
how many people here are lefthanded ?	這裡有多少人離開了 ?
ca: that is a big vision .	克:這是很大的願景 。
reality is so complex , we need to move away from dogma .	現實是如此複雜的 , 我們需要遠離狗 。
get yourself a fat reward . life's good . "	請你回來 。 生活很好 。 」
if your candidate loses , they get none .	如果你的候選失敗 , 他們沒有 。
to which i would say , " good luck with that . "	我會說: 「 幸運 。 」
could we have these conversations between kids and adults ?	我們能有孩子和成人之間的對話嗎 ?
but in my case , the drugs only made things worse .	但在我身上 , 藥物只能更糟 。
and the nano team average age was just 27 years .	奈米團隊平均27歲 。
but if it happens too much , it can actually make me sick .	但如果它太多了 , 它可以讓我生病 。
and like all such stories , this is not a story just of technology .	就像所有這些故事一樣 , 這不是科技的故事 。
he ran an ngo in vila cruzeiro .	他在維羅的一個國家 。
and that's taking us to mcmurdo .	這就是我們要模擬的 。
and apparently it smells like bacon .	很顯然它聞起來像巴克一樣 。
so i think it was helpful for me to be an engineer .	所以我覺得這是有幫助的 。
to stop shutting down and to start opening our minds .	停止分享 , 開始開放我們的思想 。
that's no longer the province of science fiction .	這不再是科學的建議 。
one friend said , " you really messed with me . "	有一個朋友說: 「 你真的跟我混了 。 」
i'm thinking of wael ghonim , though .	不過我認為波爾蓋茨 。
these neurons are important for learning and selfawareness .	這些神經元對學習和自我意識很重要 。
and we're a pretty small staff , which is me .	我們很小 , 這是我 。
i said , " you could've gotten me fired . "	我說: 「 你沒辦法讓我消防 。 」
so that's a way to get basic services scaled up .	所以 , 這是一個可以得到基本服務 。
all rockets that fly today are fully expendable .	今天飛行的所有火箭都可行 。
and he said , " madam , move your chair . "	他說: 「 馬達 , 移動你的椅子 。 」
and the result is called " the age of amazement . "	結果叫做 「 零年代 」 。
so this is the gulf of mexico . . .	這是墨西哥灣 。
they should keep your secrets and be loyal .	他們應該保持秘密和孤單 。
that's all it takes to make these microbes live .	這一切都需要製造這些微生物 。
and you may know him , he's actually a tedster .	你們可能知道他其實是個tedster 。
in cities , 80 percent of kids go to college .	在城市中 , 80%的孩子去大學 。
religion is waning in the united states .	宗教在美國正在寫 。
i was like , " i'm going to be a doctor ! "	我說: 「 我要成為醫生 ! 」
so we are gaining the potential to overcome these problems .	所以我們在收集這些問題 。
we had it painted on top of the cancer three times a week .	我們花了三次的時間 。
and most people still don't really understand the full picture , right ?	大多數人仍然不懂完整的照片 , 對吧 ?
i learned that these dna knot things are not always bad .	我發現這些dnakk不總是壞 。
you can see a bit of the same thing happening in the business world .	你可以看到在商業世界裡發生的事情 。
and the reason that they have changed is because we now have new information .	他們改變的原因是 , 因為我們現在有新的資訊 。
we get to exercise some ancient drives .	我們必須練習一些古老的驅動 。
it truly is a paradoxical situation .	這是一個矛盾的情況 。
i thought at the time that this was an intractable condition .	我當時認為這是一個不可思議的狀況 。
i am just i couldn't be more proud of her .	我很驕傲 。
these women are the mosuo from southwestern china .	這些女性來自南極的中國 。
with economic opportunity , it can be transformative .	有經濟機會 , 可以變革 。
we looked at their desire to cooperate .	我們觀察他們的慾望 。
and that's true . but it also goes deeper than that .	這是真的 , 但它會更深入 。
you know , i'll do a julia childs here .	你知道嗎 , 我會在這裡做一個茱莉亞的孩子 。
she had a couple of juvenile misdemeanors .	她有幾個陪審者 。
i mean , there are certainly plenty of them around .	我的意思是 , 有很大的 。
back in the old days , people used spreadsheets .	在過去的幾天 , 人們用散播 。
and most who lived in absolute poverty were asians .	大部分的貧窮都是亞洲人 。
there is a world of interesting things inside your dishwasher .	這裡有個有趣的東西 。
we looked over all that we had made , and it was good .	我們看過我們所做的 , 很好 。
and i entered competitions for a long time .	我長時間進入競爭 。
you just need to find one more fact that you didn't know .	你只需要找到一個事實 。
and pretty soon we were seeing sights like this .	很快我們看到像這樣 。
but the modern conlangs go further .	但現代的歌曲更進一步 。
if no one else will tell our stories , let's do it .	如果沒有人會告訴我們的故事 , 讓我們來做 。
but that's totally another and separate topic .	但這是另一種和分離的主題 。
we are trying to shoot lasers into the brain .	我們試圖把槍射進腦中 。
ok , now , if you want to understand autism: animals .	好吧 , 如果你想要了解自閉症:動物 。
so we literally are all made out of stardust .	所以 , 我們其實都是由恆星製成 。
so that's the problem i want to talk with you about today .	這就是我今天想跟你們談的問題 。
it's the way i got a part of this romance .	這是我得到的一部分 。
and it's going to take a lot of people to do that .	人們會這樣做 。
and i did it in a completely inadvertent way .	然後我做了一個完全廣泛的方式 。
so , flying would actually be more similar to swimming .	所以 , 飛行其實比較像游泳 。
in reality , it seems like a piece of silk .	在現實中 , 似乎有點像沉默 。
isn't that putting the cart before the horse ?	這不是在馬上放車嗎 ?
so in an indirect way , you can see the sun .	所以 , 在鏡子裡 , 你可以看到太陽 。
narrator: . . . as long as their boat .	講者:很久 。
there are still some krill in antarctica .	南極仍然有一些奇怪 。
and here brazil is in the western box .	圖書館是西方盒子 。
none of them are close to where the chimps are .	沒有人靠近黑猩的位置 。
and we're seeing that already with , say , phones .	我們已經看到了 , 手機 。
we were in france , in les houches .	我們正處於法國 。
